日期,口岸,中心,站点,zipcode,票数,领件票数,Final妥投量,Final妥投率,客退数,客退率,丢失被抢数,丢失被抢率,被抢数,库内丢失数,站点丢失数,库内待签收数,站点待签收数,异常中,断更中
25/02/10,MIA,FTM,FTM-PFC,34109,54,54,54,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-PFC,34110,45,45,43,95.56%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,MIA,FTM,FTM-PFC,34112,70,70,70,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-PFC,34113,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-PFC,34114,58,58,58,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-PFC,34116,85,85,85,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-PFC,34117,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-PFC,34119,68,68,66,97.06%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,MIA,FTM,FTM-PFC,34120,112,112,111,99.11%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,MIA,FTM,FTM-PFC,34145,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33946,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33947,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33948,50,50,50,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33952,82,82,82,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33953,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33954,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33980,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33981,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,33983,32,32,32,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34223,41,41,40,97.56%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,FTM,FTM-WME,34224,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34228,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34229,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34231,41,41,41,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34232,60,60,60,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34233,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34234,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34235,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34236,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34237,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34238,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34239,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34240,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34241,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34242,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34275,44,44,44,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34285,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34286,53,53,53,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34287,59,59,59,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34288,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34289,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34291,20,20,20,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,FTM,FTM-WME,34292,36,36,35,97.22%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,FTM,FTM-WME,34293,100,100,100,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33010,29,29,29,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33012,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33013,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33014,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33015,35,35,31,88.57%,0,0,0,0.00%,0,0,0,3,1,1,1
25/02/10,MIA,MIA,MIA-BHT,33016,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33018,37,37,36,97.30%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,MIA,MIA,MIA-BHT,33054,32,32,32,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33055,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33056,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33122,382,382,381,99.74%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33147,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33150,6,6,5,83.33%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33167,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BHT,33168,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BXG,33030,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BXG,33031,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BXG,33034,44,44,43,97.73%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,MIA,MIA,MIA-BXG,33170,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BXG,33174,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BXG,33177,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BXG,33186,52,52,52,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-BXG,33187,49,49,48,97.96%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33004,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33009,46,46,46,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33019,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33020,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33021,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33023,220,220,219,99.55%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33024,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33025,45,45,44,97.78%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33026,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33027,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33028,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33029,49,49,49,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33060,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33062,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33063,32,32,32,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33064,36,36,36,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33065,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33066,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33067,20,20,20,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33068,29,29,28,96.55%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33069,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33071,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33073,25,25,24,96.00%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,MIA,MIA,MIA-DRT,33076,32,32,32,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33301,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33304,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33305,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33306,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33308,28,28,28,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33309,41,41,40,97.56%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33311,78,78,77,98.72%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33312,52,52,52,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33313,50,50,50,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33314,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33315,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33316,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33317,29,29,29,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33319,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33321,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33322,32,32,32,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33323,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33324,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33325,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33326,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33327,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33328,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33330,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33331,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33332,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33334,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33351,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33441,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-DRT,33442,72,72,71,98.61%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33128,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33129,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33130,24,24,23,95.83%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33131,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33132,38,38,37,97.37%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,MIA,MIA,MIA-ELD,33136,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33137,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33138,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33139,79,79,77,97.47%,0,0,0,0.00%,0,0,0,1,1,1,1
25/02/10,MIA,MIA,MIA-ELD,33140,43,43,43,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33141,96,96,93,96.88%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33149,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33154,29,29,29,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33160,39,39,38,97.44%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33161,20,20,19,95.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33162,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33166,1508,1508,1484,98.41%,0,0,0,0.00%,0,0,0,21,3,3,3
25/02/10,MIA,MIA,MIA-ELD,33169,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33179,21,21,19,90.48%,0,0,0,0.00%,0,0,0,0,2,2,2
25/02/10,MIA,MIA,MIA-ELD,33180,32,32,31,96.88%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33181,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-ELD,33195,187,187,186,99.47%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,MIA,MIA,MIA-OEC,33032,46,46,45,97.83%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33033,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33035,43,43,43,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33125,33,33,30,90.91%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33127,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33133,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33134,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33135,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33142,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33143,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33145,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33146,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33156,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33157,44,44,43,97.73%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33158,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33189,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-OEC,33190,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33126,560,560,555,99.11%,0,0,0,0.00%,0,0,0,3,2,2,2
25/02/10,MIA,MIA,MIA-PFC,33144,27,27,26,96.30%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33155,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33156,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33165,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33172,627,627,623,99.36%,0,0,0,0.00%,0,0,0,3,1,0,0
25/02/10,MIA,MIA,MIA-PFC,33173,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33174,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33175,65,65,65,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33176,50,50,50,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33178,68,68,68,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33182,183,183,183,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33183,28,28,27,96.43%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33184,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33185,27,27,27,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33192,112,112,112,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33193,39,39,39,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33194,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,MIA,MIA-PFC,33196,103,103,103,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33426,27,27,24,88.89%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33435,25,25,24,96.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33436,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33437,40,40,38,95.00%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33444,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33445,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33446,38,38,38,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33472,29,29,29,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33473,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33483,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,33484,31,31,30,96.77%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-BHT,34953,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,34986,81,81,81,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-BHT,34987,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-JET,33413,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-JET,33414,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-JET,33415,19,19,17,89.47%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,MIA,WPB,WPB-JET,33449,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-JET,33463,33,33,33,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-JET,33467,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33403,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33408,18,18,17,94.44%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33410,28,28,27,96.43%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33428,28,28,28,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33431,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33432,26,26,26,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33433,43,43,37,86.05%,0,0,0,0.00%,0,0,0,6,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33434,33,33,32,96.97%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33486,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33487,25,25,23,92.00%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33496,23,23,21,91.30%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,MIA,WPB,WPB-ORC,33498,14,14,13,92.86%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33404,18,18,15,83.33%,0,0,0,0.00%,0,0,0,3,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33407,13,13,11,84.62%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33411,47,47,46,97.87%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33412,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33417,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33418,50,50,49,98.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33455,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33458,49,49,48,97.96%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33469,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33470,82,82,81,98.78%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33478,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,33493,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,34945,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,34946,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,34947,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,34949,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,MIA,WPB,WPB-PFC,34950,29,29,28,96.55%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,MIA,WPB,WPB-PFC,34951,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
